date,year,month,quarter,brand,therapy_area,region,territory,rep_id,units_sold,revenue_usd,market_share_pct
2021-02-01,2021,2,Q1,BrandB,Oncology,West,W-402,REP_W-402,3173,199489.64,30.1
2021-03-01,2021,3,Q1,BrandB,Oncology,West,W-402,REP_W-402,2827,184580.45,24.67
2021-04-01,2021,4,Q2,BrandB,Oncology,West,W-402,REP_W-402,3497,226974.33,25.5
2021-05-01,2021,5,Q2,BrandB,Oncology,West,W-402,REP_W-402,3449,223828.07,28.68
2021-06-01,2021,6,Q2,BrandB,Oncology,West,W-402,REP_W-402,3260,212776.2,14.58
2021-07-01,2021,7,Q3,BrandB,Oncology,West,W-402,REP_W-402,3427,232606.62,27.37
2021-08-01,2021,8,Q3,BrandB,Oncology,West,W-402,REP_W-402,3685,248180.45,12.69
2021-09-01,2021,9,Q3,BrandB,Oncology,West,W-402,REP_W-402,3433,226330.17,16.29
2021-10-01,2021,10,Q4,BrandB,Oncology,West,W-402,REP_W-402,3467,234936.81,16.05
2021-11-01,2021,11,Q4,BrandB,Oncology,West,W-402,REP_W-402,3768,244368.45,31.48
2021-12-01,2021,12,Q4,BrandB,Oncology,West,W-402,REP_W-402,2850,184319.22,28.56
2022-01-01,2022,1,Q1,BrandB,Oncology,West,W-402,REP_W-402,3770,254120.14,24.83
2022-02-01,2022,2,Q1,BrandB,Oncology,West,W-402,REP_W-402,3516,235675.96,25.45
2022-03-01,2022,3,Q1,BrandB,Oncology,West,W-402,REP_W-402,3413,224068.42,21.49
2022-04-01,2022,4,Q2,BrandB,Oncology,West,W-402,REP_W-402,3460,224058.06,30.73
2022-05-01,2022,5,Q2,BrandB,Oncology,West,W-402,REP_W-402,3969,270669.48,19.91
2022-06-01,2022,6,Q2,BrandB,Oncology,West,W-402,REP_W-402,4424,283055.84,17.13
2022-07-01,2022,7,Q3,BrandB,Oncology,West,W-402,REP_W-402,4086,267503.71,11.91
2022-08-01,2022,8,Q3,BrandB,Oncology,West,W-402,REP_W-402,4553,303067.37,26.87
2022-09-01,2022,9,Q3,BrandB,Oncology,West,W-402,REP_W-402,3493,239793.36,25.63
2022-10-01,2022,10,Q4,BrandB,Oncology,West,W-402,REP_W-402,3833,255925.98,17.22
2022-11-01,2022,11,Q4,BrandB,Oncology,West,W-402,REP_W-402,3386,226516.37,8.6
2022-12-01,2022,12,Q4,BrandB,Oncology,West,W-402,REP_W-402,3871,253577.0,28.14
2023-01-01,2023,1,Q1,BrandB,Oncology,West,W-402,REP_W-402,4120,276100.87,8.27
2023-02-01,2023,2,Q1,BrandB,Oncology,West,W-402,REP_W-402,3877,257436.55,24.89
2023-03-01,2023,3,Q1,BrandB,Oncology,West,W-402,REP_W-402,3345,214602.93,31.29
2023-04-01,2023,4,Q2,BrandB,Oncology,West,W-402,REP_W-402,4512,303712.78,18.5
2023-05-01,2023,5,Q2,BrandB,Oncology,West,W-402,REP_W-402,4777,322673.94,13.64
2023-06-01,2023,6,Q2,BrandB,Oncology,West,W-402,REP_W-402,4863,327406.59,24.92
2023-07-01,2023,7,Q3,BrandB,Oncology,West,W-402,REP_W-402,5179,343396.58,27.61
2023-08-01,2023,8,Q3,BrandB,Oncology,West,W-402,REP_W-402,4234,275185.68,21.11
2023-09-01,2023,9,Q3,BrandB,Oncology,West,W-402,REP_W-402,4744,299826.56,31.21
2023-10-01,2023,10,Q4,BrandB,Oncology,West,W-402,REP_W-402,4779,317657.94,9.24
2023-11-01,2023,11,Q4,BrandB,Oncology,West,W-402,REP_W-402,3664,248035.32,20.12
2023-12-01,2023,12,Q4,BrandB,Oncology,West,W-402,REP_W-402,4374,295598.06,25.24
2021-01-01,2021,1,Q1,BrandB,Oncology,West,W-403,REP_W-403,2775,181406.21,22.34
2021-02-01,2021,2,Q1,BrandB,Oncology,West,W-403,REP_W-403,3025,200435.99,28.79
2021-03-01,2021,3,Q1,BrandB,Oncology,West,W-403,REP_W-403,3192,206350.47,30.72
2021-04-01,2021,4,Q2,BrandB,Oncology,West,W-403,REP_W-403,3670,237283.29,10.54
2021-05-01,2021,5,Q2,BrandB,Oncology,West,W-403,REP_W-403,3170,210392.65,11.72
2021-06-01,2021,6,Q2,BrandB,Oncology,West,W-403,REP_W-403,3450,227191.31,30.67
2021-07-01,2021,7,Q3,BrandB,Oncology,West,W-403,REP_W-403,3226,212786.74,25.68
2021-08-01,2021,8,Q3,BrandB,Oncology,West,W-403,REP_W-403,3210,208382.75,29.19
2021-09-01,2021,9,Q3,BrandB,Oncology,West,W-403,REP_W-403,3507,230104.61,12.86
2021-10-01,2021,10,Q4,BrandB,Oncology,West,W-403,REP_W-403,3526,228126.01,22.1
2021-11-01,2021,11,Q4,BrandB,Oncology,West,W-403,REP_W-403,3084,206906.4,24.83
2021-12-01,2021,12,Q4,BrandB,Oncology,West,W-403,REP_W-403,3459,232726.7,24.32
2022-01-01,2022,1,Q1,BrandB,Oncology,West,W-403,REP_W-403,3635,230759.98,17.8
2022-02-01,2022,2,Q1,BrandB,Oncology,West,W-403,REP_W-403,4027,260511.82,8.37
2022-03-01,2022,3,Q1,BrandB,Oncology,West,W-403,REP_W-403,3698,236464.05,21.99
2022-04-01,2022,4,Q2,BrandB,Oncology,West,W-403,REP_W-403,3674,239029.5,14.07
2022-05-01,2022,5,Q2,BrandB,Oncology,West,W-403,REP_W-403,3707,243945.42,18.81
2022-06-01,2022,6,Q2,BrandB,Oncology,West,W-403,REP_W-403,3757,240468.95,30.98
2022-07-01,2022,7,Q3,BrandB,Oncology,West,W-403,REP_W-403,4541,293808.94,17.58
2022-08-01,2022,8,Q3,BrandB,Oncology,West,W-403,REP_W-403,3570,230597.52,28.16
2022-09-01,2022,9,Q3,BrandB,Oncology,West,W-403,REP_W-403,4337,287065.77,12.52
2022-10-01,2022,10,Q4,BrandB,Oncology,West,W-403,REP_W-403,3571,235714.97,24.14
2022-11-01,2022,11,Q4,BrandB,Oncology,West,W-403,REP_W-403,3556,231016.26,31.45
2022-12-01,2022,12,Q4,BrandB,Oncology,West,W-403,REP_W-403,3716,245812.66,10.45
2023-01-01,2023,1,Q1,BrandB,Oncology,West,W-403,REP_W-403,3631,236726.63,8.2
2023-02-01,2023,2,Q1,BrandB,Oncology,West,W-403,REP_W-403,4311,282622.96,18.41
2023-03-01,2023,3,Q1,BrandB,Oncology,West,W-403,REP_W-403,4838,329578.41,10.22
2023-04-01,2023,4,Q2,BrandB,Oncology,West,W-403,REP_W-403,4208,284813.72,25.96
2023-05-01,2023,5,Q2,BrandB,Oncology,West,W-403,REP_W-403,4456,286090.4,29.95
2023-06-01,2023,6,Q2,BrandB,Oncology,West,W-403,REP_W-403,4649,311532.08,18.42
2023-07-01,2023,7,Q3,BrandB,Oncology,West,W-403,REP_W-403,4917,329372.05,14.21
2023-08-01,2023,8,Q3,BrandB,Oncology,West,W-403,REP_W-403,4574,294578.86,18.43
2023-09-01,2023,9,Q3,BrandB,Oncology,West,W-403,REP_W-403,4998,334846.59,25.36
2023-10-01,2023,10,Q4,BrandB,Oncology,West,W-403,REP_W-403,4763,323618.23,8.22
2023-11-01,2023,11,Q4,BrandB,Oncology,West,W-403,REP_W-403,3867,249177.12,22.15
2023-12-01,2023,12,Q4,BrandB,Oncology,West,W-403,REP_W-403,4442,287429.02,22.72
2021-01-01,2021,1,Q1,BrandC,CNS,North,N-101,REP_N-101,3991,310434.16,20.14
2021-02-01,2021,2,Q1,BrandC,CNS,North,N-101,REP_N-101,4768,357388.32,30.59
2021-03-01,2021,3,Q1,BrandC,CNS,North,N-101,REP_N-101,4594,340141.83,29.03
2021-04-01,2021,4,Q2,BrandC,CNS,North,N-101,REP_N-101,5068,371978.51,10.46
2021-05-01,2021,5,Q2,BrandC,CNS,North,N-101,REP_N-101,5248,405860.01,17.43
2021-06-01,2021,6,Q2,BrandC,CNS,North,N-101,REP_N-101,5133,394185.17,21.28
2021-07-01,2021,7,Q3,BrandC,CNS,North,N-101,REP_N-101,4908,371924.78,20.08
2021-08-01,2021,8,Q3,BrandC,CNS,North,N-101,REP_N-101,4829,356372.77,12.65
2021-09-01,2021,9,Q3,BrandC,CNS,North,N-101,REP_N-101,4589,346267.12,28.61
2021-10-01,2021,10,Q4,BrandC,CNS,North,N-101,REP_N-101,4454,340813.95,24.25
2021-11-01,2021,11,Q4,BrandC,CNS,North,N-101,REP_N-101,4586,356451.92,28.11
2021-12-01,2021,12,Q4,BrandC,CNS,North,N-101,REP_N-101,4347,332489.24,28.61
2022-01-01,2022,1,Q1,BrandC,CNS,North,N-101,REP_N-101,4873,374724.32,25.96
2022-02-01,2022,2,Q1,BrandC,CNS,North,N-101,REP_N-101,5322,404135.57,18.54
2022-03-01,2022,3,Q1,BrandC,CNS,North,N-101,REP_N-101,4840,383275.28,22.65
2022-04-01,2022,4,Q2,BrandC,CNS,North,N-101,REP_N-101,5359,401679.49,11.85
2022-05-01,2022,5,Q2,BrandC,CNS,North,N-101,REP_N-101,5635,425117.66,24.17
2022-06-01,2022,6,Q2,BrandC,CNS,North,N-101,REP_N-101,5707,432356.22,12.3
2022-07-01,2022,7,Q3,BrandC,CNS,North,N-101,REP_N-101,5524,427241.81,24.65
2022-08-01,2022,8,Q3,BrandC,CNS,North,N-101,REP_N-101,5648,423163.12,13.51
2022-09-01,2022,9,Q3,BrandC,CNS,North,N-101,REP_N-101,5361,411296.16,10.82
2022-10-01,2022,10,Q4,BrandC,CNS,North,N-101,REP_N-101,4568,350661.21,11.97
2022-11-01,2022,11,Q4,BrandC,CNS,North,N-101,REP_N-101,5167,389849.23,8.05
2022-12-01,2022,12,Q4,BrandC,CNS,North,N-101,REP_N-101,5137,395637.93,25.25
2023-01-01,2023,1,Q1,BrandC,CNS,North,N-101,REP_N-101,4652,348761.17,25.58
2023-02-01,2023,2,Q1,BrandC,CNS,North,N-101,REP_N-101,5105,381869.12,20.36
2023-03-01,2023,3,Q1,BrandC,CNS,North,N-101,REP_N-101,5582,427942.82,11.87
2023-04-01,2023,4,Q2,BrandC,CNS,North,N-101,REP_N-101,5484,405665.32,10.01
2023-05-01,2023,5,Q2,BrandC,CNS,North,N-101,REP_N-101,6179,452489.92,8.46
2023-06-01,2023,6,Q2,BrandC,CNS,North,N-101,REP_N-101,6795,525441.91,11.98
2023-07-01,2023,7,Q3,BrandC,CNS,North,N-101,REP_N-101,5478,427927.91,29.38
2023-08-01,2023,8,Q3,BrandC,CNS,North,N-101,REP_N-101,5116,387782.76,13.8
2023-09-01,2023,9,Q3,BrandC,CNS,North,N-101,REP_N-101,5585,421611.92,16.5
2023-10-01,2023,10,Q4,BrandC,CNS,North,N-101,REP_N-101,5539,432324.92,10.53
2023-11-01,2023,11,Q4,BrandC,CNS,North,N-101,REP_N-101,5051,377609.75,13.34
2023-12-01,2023,12,Q4,BrandC,CNS,North,N-101,REP_N-101,5615,417902.35,20.46
2021-01-01,2021,1,Q1,BrandC,CNS,North,N-102,REP_N-102,3952,315675.52,27.31
2021-02-01,2021,2,Q1,BrandC,CNS,North,N-102,REP_N-102,4740,389748.31,26.55
2021-03-01,2021,3,Q1,BrandC,CNS,North,N-102,REP_N-102,4713,377147.08,21.16
2021-04-01,2021,4,Q2,BrandC,CNS,North,N-102,REP_N-102,4770,381837.6,9.6
2021-05-01,2021,5,Q2,BrandC,CNS,North,N-102,REP_N-102,4877,386976.26,26.4
2021-06-01,2021,6,Q2,BrandC,CNS,North,N-102,REP_N-102,4964,403947.39,22.01
2021-07-01,2021,7,Q3,BrandC,CNS,North,N-102,REP_N-102,5233,424780.75,26.77
2021-08-01,2021,8,Q3,BrandC,CNS,North,N-102,REP_N-102,5233,410464.02,26.04
2021-09-01,2021,9,Q3,BrandC,CNS,North,N-102,REP_N-102,4185,323650.25,27.27
2021-10-01,2021,10,Q4,BrandC,CNS,North,N-102,REP_N-102,5197,411130.1,20.43
2021-11-01,2021,11,Q4,BrandC,CNS,North,N-102,REP_N-102,5040,393929.5,11.37
2021-12-01,2021,12,Q4,BrandC,CNS,North,N-102,REP_N-102,3829,303757.11,24.11
2022-01-01,2022,1,Q1,BrandC,CNS,North,N-102,REP_N-102,5005,407394.06,22.89
2022-02-01,2022,2,Q1,BrandC,CNS,North,N-102,REP_N-102,5176,407377.59,25.81
2022-03-01,2022,3,Q1,BrandC,CNS,North,N-102,REP_N-102,5045,400389.11,12.08
2022-04-01,2022,4,Q2,BrandC,CNS,North,N-102,REP_N-102,4792,381077.85,12.68
2022-05-01,2022,5,Q2,BrandC,CNS,North,N-102,REP_N-102,5831,471024.83,29.37
2022-06-01,2022,6,Q2,BrandC,CNS,North,N-102,REP_N-102,5431,412007.08,26.0
2022-07-01,2022,7,Q3,BrandC,CNS,North,N-102,REP_N-102,5706,447737.03,29.8
2022-08-01,2022,8,Q3,BrandC,CNS,North,N-102,REP_N-102,6203,494796.15,26.21
2022-09-01,2022,9,Q3,BrandC,CNS,North,N-102,REP_N-102,5277,429220.97,22.33
2022-10-01,2022,10,Q4,BrandC,CNS,North,N-102,REP_N-102,4680,368082.61,23.7
2022-11-01,2022,11,Q4,BrandC,CNS,North,N-102,REP_N-102,4756,363598.25,29.34
2022-12-01,2022,12,Q4,BrandC,CNS,North,N-102,REP_N-102,4569,367421.05,21.89
2023-01-01,2023,1,Q1,BrandC,CNS,North,N-102,REP_N-102,5064,397130.15,23.18
2023-02-01,2023,2,Q1,BrandC,CNS,North,N-102,REP_N-102,4804,372510.04,11.76
2023-03-01,2023,3,Q1,BrandC,CNS,North,N-102,REP_N-102,5151,404043.03,19.37
2023-04-01,2023,4,Q2,BrandC,CNS,North,N-102,REP_N-102,5065,400836.19,25.19
2023-05-01,2023,5,Q2,BrandC,CNS,North,N-102,REP_N-102,5694,446813.11,14.5
2023-06-01,2023,6,Q2,BrandC,CNS,North,N-102,REP_N-102,5902,448125.58,12.85
2023-07-01,2023,7,Q3,BrandC,CNS,North,N-102,REP_N-102,4708,380673.29,15.53
2023-08-01,2023,8,Q3,BrandC,CNS,North,N-102,REP_N-102,5766,469680.42,13.8
2023-09-01,2023,9,Q3,BrandC,CNS,North,N-102,REP_N-102,5451,438623.49,13.16
2023-10-01,2023,10,Q4,BrandC,CNS,North,N-102,REP_N-102,4990,387344.85,18.2
2023-11-01,2023,11,Q4,BrandC,CNS,North,N-102,REP_N-102,5863,463830.64,29.79
2023-12-01,2023,12,Q4,BrandC,CNS,North,N-102,REP_N-102,5438,431892.6,20.17
2021-01-01,2021,1,Q1,BrandC,CNS,North,N-103,REP_N-103,4109,232724.52,9.28
2021-02-01,2021,2,Q1,BrandC,CNS,North,N-103,REP_N-103,5032,289815.44,18.91
2021-03-01,2021,3,Q1,BrandC,CNS,North,N-103,REP_N-103,4932,289927.1,24.19
2021-04-01,2021,4,Q2,BrandC,CNS,North,N-103,REP_N-103,5336,301581.62,24.26
2021-05-01,2021,5,Q2,BrandC,CNS,North,N-103,REP_N-103,4905,283871.79,16.95
2021-06-01,2021,6,Q2,BrandC,CNS,North,N-103,REP_N-103,5531,319764.85,30.6
2021-07-01,2021,7,Q3,BrandC,CNS,North,N-103,REP_N-103,4795,274938.57,12.02
2021-08-01,2021,8,Q3,BrandC,CNS,North,N-103,REP_N-103,5391,306594.68,20.01
2021-09-01,2021,9,Q3,BrandC,CNS,North,N-103,REP_N-103,4962,291995.09,24.58
2021-10-01,2021,10,Q4,BrandC,CNS,North,N-103,REP_N-103,4913,278880.67,24.73
2021-11-01,2021,11,Q4,BrandC,CNS,North,N-103,REP_N-103,4228,234097.55,23.57
2021-12-01,2021,12,Q4,BrandC,CNS,North,N-103,REP_N-103,4289,249561.54,14.61
2022-01-01,2022,1,Q1,BrandC,CNS,North,N-103,REP_N-103,4846,271715.84,11.75
2022-02-01,2022,2,Q1,BrandC,CNS,North,N-103,REP_N-103,4500,262104.36,23.26
2022-03-01,2022,3,Q1,BrandC,CNS,North,N-103,REP_N-103,5208,307189.99,22.38
2022-04-01,2022,4,Q2,BrandC,CNS,North,N-103,REP_N-103,4766,277257.4,12.3
2022-05-01,2022,5,Q2,BrandC,CNS,North,N-103,REP_N-103,5768,338474.88,24.92
2022-06-01,2022,6,Q2,BrandC,CNS,North,N-103,REP_N-103,5048,301726.49,18.92
2022-07-01,2022,7,Q3,BrandC,CNS,North,N-103,REP_N-103,5707,334209.07,24.03
2022-08-01,2022,8,Q3,BrandC,CNS,North,N-103,REP_N-103,5604,324080.82,28.1
2022-09-01,2022,9,Q3,BrandC,CNS,North,N-103,REP_N-103,4933,292664.32,12.07
2022-10-01,2022,10,Q4,BrandC,CNS,North,N-103,REP_N-103,5205,309524.12,8.46
2022-11-01,2022,11,Q4,BrandC,CNS,North,N-103,REP_N-103,4959,294975.06,26.7
2022-12-01,2022,12,Q4,BrandC,CNS,North,N-103,REP_N-103,4654,264742.6,22.63
2023-01-01,2023,1,Q1,BrandC,CNS,North,N-103,REP_N-103,4567,255270.9,24.79
2023-02-01,2023,2,Q1,BrandC,CNS,North,N-103,REP_N-103,4392,249530.66,28.12
2023-03-01,2023,3,Q1,BrandC,CNS,North,N-103,REP_N-103,5458,317977.22,27.27
2023-04-01,2023,4,Q2,BrandC,CNS,North,N-103,REP_N-103,4955,285573.06,31.06
2023-05-01,2023,5,Q2,BrandC,CNS,North,N-103,REP_N-103,5785,330978.29,20.86
2023-06-01,2023,6,Q2,BrandC,CNS,North,N-103,REP_N-103,5723,332474.45,19.72
2023-07-01,2023,7,Q3,BrandC,CNS,North,N-103,REP_N-103,6073,338633.33,17.65
2023-08-01,2023,8,Q3,BrandC,CNS,North,N-103,REP_N-103,5543,319346.87,11.69
2023-09-01,2023,9,Q3,BrandC,CNS,North,N-103,REP_N-103,5343,313824.07,21.74
2023-10-01,2023,10,Q4,BrandC,CNS,North,N-103,REP_N-103,5543,321946.34,14.65
2023-11-01,2023,11,Q4,BrandC,CNS,North,N-103,REP_N-103,5254,306020.98,30.11
2023-12-01,2023,12,Q4,BrandC,CNS,North,N-103,REP_N-103,5209,308819.9,22.0
2021-01-01,2021,1,Q1,BrandC,CNS,South,S-201,REP_S-201,3016,187575.32,25.8
2021-02-01,2021,2,Q1,BrandC,CNS,South,S-201,REP_S-201,3837,241706.96,19.82
2021-03-01,2021,3,Q1,BrandC,CNS,South,S-201,REP_S-201,3516,223311.5,19.6
2021-04-01,2021,4,Q2,BrandC,CNS,South,S-201,REP_S-201,3854,239203.3,28.12
2021-05-01,2021,5,Q2,BrandC,CNS,South,S-201,REP_S-201,4287,266855.22,16.67
2021-06-01,2021,6,Q2,BrandC,CNS,South,S-201,REP_S-201,4159,256205.57,28.64
2021-07-01,2021,7,Q3,BrandC,CNS,South,S-201,REP_S-201,4158,260816.88,17.76
2021-08-01,2021,8,Q3,BrandC,CNS,South,S-201,REP_S-201,4194,258773.73,15.88
2021-09-01,2021,9,Q3,BrandC,CNS,South,S-201,REP_S-201,3952,250894.48,18.9
2021-10-01,2021,10,Q4,BrandC,CNS,South,S-201,REP_S-201,3613,218673.77,26.3
2021-11-01,2021,11,Q4,BrandC,CNS,South,S-201,REP_S-201,3564,222089.01,11.02
2021-12-01,2021,12,Q4,BrandC,CNS,South,S-201,REP_S-201,3634,229465.2,12.71
2022-01-01,2022,1,Q1,BrandC,CNS,South,S-201,REP_S-201,3412,214944.94,30.83
2022-02-01,2022,2,Q1,BrandC,CNS,South,S-201,REP_S-201,4035,266901.55,12.21
2022-03-01,2022,3,Q1,BrandC,CNS,South,S-201,REP_S-201,4028,254590.14,21.63
2022-04-01,2022,4,Q2,BrandC,CNS,South,S-201,REP_S-201,4147,255063.63,21.9
2022-05-01,2022,5,Q2,BrandC,CNS,South,S-201,REP_S-201,4617,289237.27,19.75
2022-06-01,2022,6,Q2,BrandC,CNS,South,S-201,REP_S-201,4287,259518.82,23.47
2022-07-01,2022,7,Q3,BrandC,CNS,South,S-201,REP_S-201,4245,266012.11,13.52
2022-08-01,2022,8,Q3,BrandC,CNS,South,S-201,REP_S-201,4059,250522.44,21.26
2022-09-01,2022,9,Q3,BrandC,CNS,South,S-201,REP_S-201,4156,265631.13,16.93
2022-10-01,2022,10,Q4,BrandC,CNS,South,S-201,REP_S-201,3998,248180.4,23.88
2022-11-01,2022,11,Q4,BrandC,CNS,South,S-201,REP_S-201,3634,227558.93,11.39
2022-12-01,2022,12,Q4,BrandC,CNS,South,S-201,REP_S-201,3738,231636.98,21.7
2023-01-01,2023,1,Q1,BrandC,CNS,South,S-201,REP_S-201,3668,238232.21,12.45
2023-02-01,2023,2,Q1,BrandC,CNS,South,S-201,REP_S-201,3788,236230.0,14.69
2023-03-01,2023,3,Q1,BrandC,CNS,South,S-201,REP_S-201,3664,238403.41,13.25
2023-04-01,2023,4,Q2,BrandC,CNS,South,S-201,REP_S-201,4285,273331.62,12.39
2023-05-01,2023,5,Q2,BrandC,CNS,South,S-201,REP_S-201,3962,251076.44,27.82
2023-06-01,2023,6,Q2,BrandC,CNS,South,S-201,REP_S-201,4415,279155.44,14.86
2023-07-01,2023,7,Q3,BrandC,CNS,South,S-201,REP_S-201,4342,274676.35,30.25
2023-08-01,2023,8,Q3,BrandC,CNS,South,S-201,REP_S-201,4758,287126.94,31.28
2023-09-01,2023,9,Q3,BrandC,CNS,South,S-201,REP_S-201,3976,248165.62,21.71
2023-10-01,2023,10,Q4,BrandC,CNS,South,S-201,REP_S-201,3907,249371.82,11.43
2023-11-01,2023,11,Q4,BrandC,CNS,South,S-201,REP_S-201,3910,245175.01,16.99
2023-12-01,2023,12,Q4,BrandC,CNS,South,S-201,REP_S-201,3826,233393.75,27.15
2021-01-01,2021,1,Q1,BrandC,CNS,South,S-202,REP_S-202,3261,247146.95,28.35
2021-02-01,2021,2,Q1,BrandC,CNS,South,S-202,REP_S-202,3502,270004.1,30.73
2021-03-01,2021,3,Q1,BrandC,CNS,South,S-202,REP_S-202,4034,301623.64,29.24
2021-04-01,2021,4,Q2,BrandC,CNS,South,S-202,REP_S-202,3948,299097.53,25.74
2021-05-01,2021,5,Q2,BrandC,CNS,South,S-202,REP_S-202,3874,293811.19,14.66
2021-06-01,2021,6,Q2,BrandC,CNS,South,S-202,REP_S-202,4223,316642.61,14.76
2021-07-01,2021,7,Q3,BrandC,CNS,South,S-202,REP_S-202,3750,290902.74,31.12
2021-08-01,2021,8,Q3,BrandC,CNS,South,S-202,REP_S-202,4161,313844.12,8.25
2021-09-01,2021,9,Q3,BrandC,CNS,South,S-202,REP_S-202,3947,289722.67,25.19
2021-10-01,2021,10,Q4,BrandC,CNS,South,S-202,REP_S-202,3622,272735.33,24.95
2021-11-01,2021,11,Q4,BrandC,CNS,South,S-202,REP_S-202,3394,258398.78,22.94
2021-12-01,2021,12,Q4,BrandC,CNS,South,S-202,REP_S-202,3359,249918.67,31.76
2022-01-01,2022,1,Q1,BrandC,CNS,South,S-202,REP_S-202,3776,281395.98,15.49
2022-02-01,2022,2,Q1,BrandC,CNS,South,S-202,REP_S-202,4097,306983.31,16.16
2022-03-01,2022,3,Q1,BrandC,CNS,South,S-202,REP_S-202,3772,292732.8,9.89
2022-04-01,2022,4,Q2,BrandC,CNS,South,S-202,REP_S-202,4257,319353.11,18.63
2022-05-01,2022,5,Q2,BrandC,CNS,South,S-202,REP_S-202,3638,283479.34,14.27
2022-06-01,2022,6,Q2,BrandC,CNS,South,S-202,REP_S-202,4146,310223.32,16.24
2022-07-01,2022,7,Q3,BrandC,CNS,South,S-202,REP_S-202,4291,327184.01,28.03
2022-08-01,2022,8,Q3,BrandC,CNS,South,S-202,REP_S-202,3934,295366.06,30.45
2022-09-01,2022,9,Q3,BrandC,CNS,South,S-202,REP_S-202,3792,291600.97,12.46
2022-10-01,2022,10,Q4,BrandC,CNS,South,S-202,REP_S-202,3731,276325.8,16.94
2022-11-01,2022,11,Q4,BrandC,CNS,South,S-202,REP_S-202,3890,299070.92,30.29
2022-12-01,2022,12,Q4,BrandC,CNS,South,S-202,REP_S-202,3735,283594.75,9.48
2023-01-01,2023,1,Q1,BrandC,CNS,South,S-202,REP_S-202,3243,242533.55,10.22
2023-02-01,2023,2,Q1,BrandC,CNS,South,S-202,REP_S-202,3393,256187.14,11.91
2023-03-01,2023,3,Q1,BrandC,CNS,South,S-202,REP_S-202,3992,311697.14,22.29
2023-04-01,2023,4,Q2,BrandC,CNS,South,S-202,REP_S-202,4495,341464.07,11.61
2023-05-01,2023,5,Q2,BrandC,CNS,South,S-202,REP_S-202,3632,271280.38,31.23
2023-06-01,2023,6,Q2,BrandC,CNS,South,S-202,REP_S-202,4403,325519.03,18.72
2023-07-01,2023,7,Q3,BrandC,CNS,South,S-202,REP_S-202,4370,334402.06,20.04
2023-08-01,2023,8,Q3,BrandC,CNS,South,S-202,REP_S-202,4863,369846.65,13.92
2023-09-01,2023,9,Q3,BrandC,CNS,South,S-202,REP_S-202,4165,319911.58,19.3
2023-10-01,2023,10,Q4,BrandC,CNS,South,S-202,REP_S-202,4237,311593.21,23.89
2023-11-01,2023,11,Q4,BrandC,CNS,South,S-202,REP_S-202,4057,300138.2,26.03
2023-12-01,2023,12,Q4,BrandC,CNS,South,S-202,REP_S-202,3393,262937.57,26.09
2021-01-01,2021,1,Q1,BrandC,CNS,South,S-203,REP_S-203,3642,178776.63,19.02
2021-02-01,2021,2,Q1,BrandC,CNS,South,S-203,REP_S-203,3601,189575.17,15.28
2021-03-01,2021,3,Q1,BrandC,CNS,South,S-203,REP_S-203,3874,200463.52,30.38
2021-04-01,2021,4,Q2,BrandC,CNS,South,S-203,REP_S-203,4085,207630.45,10.85
2021-05-01,2021,5,Q2,BrandC,CNS,South,S-203,REP_S-203,4203,211390.24,30.41
2021-06-01,2021,6,Q2,BrandC,CNS,South,S-203,REP_S-203,3765,188286.04,24.41
2021-07-01,2021,7,Q3,BrandC,CNS,South,S-203,REP_S-203,3578,176275.78,20.76
2021-08-01,2021,8,Q3,BrandC,CNS,South,S-203,REP_S-203,3539,178013.65,8.78
2021-09-01,2021,9,Q3,BrandC,CNS,South,S-203,REP_S-203,3765,190063.32,19.41
2021-10-01,2021,10,Q4,BrandC,CNS,South,S-203,REP_S-203,3855,188800.3,17.79
2021-11-01,2021,11,Q4,BrandC,CNS,South,S-203,REP_S-203,3327,168207.77,11.87
2021-12-01,2021,12,Q4,BrandC,CNS,South,S-203,REP_S-203,3813,190904.61,23.75
2022-01-01,2022,1,Q1,BrandC,CNS,South,S-203,REP_S-203,3512,169652.15,31.31
2022-02-01,2022,2,Q1,BrandC,CNS,South,S-203,REP_S-203,3642,179763.69,21.49
2022-03-01,2022,3,Q1,BrandC,CNS,South,S-203,REP_S-203,3717,185133.65,25.15
2022-04-01,2022,4,Q2,BrandC,CNS,South,S-203,REP_S-203,3581,186637.5,9.64
2022-05-01,2022,5,Q2,BrandC,CNS,South,S-203,REP_S-203,4329,219834.23,18.02
2022-06-01,2022,6,Q2,BrandC,CNS,South,S-203,REP_S-203,4842,236683.23,10.79
2022-07-01,2022,7,Q3,BrandC,CNS,South,S-203,REP_S-203,4281,217093.48,22.71
2022-08-01,2022,8,Q3,BrandC,CNS,South,S-203,REP_S-203,3657,177980.81,30.52
2022-09-01,2022,9,Q3,BrandC,CNS,South,S-203,REP_S-203,4280,219607.83,23.88
2022-10-01,2022,10,Q4,BrandC,CNS,South,S-203,REP_S-203,3469,172581.02,9.84
2022-11-01,2022,11,Q4,BrandC,CNS,South,S-203,REP_S-203,3489,174898.94,16.51
2022-12-01,2022,12,Q4,BrandC,CNS,South,S-203,REP_S-203,3722,191885.58,21.22
2023-01-01,2023,1,Q1,BrandC,CNS,South,S-203,REP_S-203,3879,189798.81,17.68
2023-02-01,2023,2,Q1,BrandC,CNS,South,S-203,REP_S-203,3703,180778.18,28.01
